"REF_DATE","GEO","DGUID","Gender","Age group","Indicators ","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792542806","6.3.1.3.3","463300","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","Percentage","Percent","239","units","0","v1792542807","6.3.1.3.4","11.4","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542808","6.3.1.3.5","9.8","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792542809","6.3.1.3.6","13.2","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542810","6.3.1.3.7","-1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Number of persons","Number","223","units","0","v1792542811","6.3.1.4.1","2123200","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542812","6.3.1.4.2","2034200","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542813","6.3.1.4.3","2219700","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Percentage","Percent","239","units","0","v1792542814","6.3.1.4.4","60.0","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542815","6.3.1.4.5","57.2","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542816","6.3.1.4.6","62.7","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542817","6.3.1.4.7","1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Number of persons","Number","223","units","0","v1792542818","6.3.1.5.1","352500","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542819","6.3.1.5.2","293700","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792542820","6.3.1.5.3","414000","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Percentage","Percent","239","units","0","v1792542821","6.3.1.5.4","10.0","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542822","6.3.1.5.5","8.4","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792542823","6.3.1.5.6","11.8","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Perceived mental health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542824","6.3.1.5.7","-1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","Number of persons","Number","223","units","0","v1792542825","6.3.1.6.1","2725000","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542826","6.3.1.6.2","2642700","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","High 95% confidence interval, number of persons","Number","223","units","0","v1792542827","6.3.1.6.3","2806200","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","Percentage","Percent","239","units","0","v1792542828","6.3.1.6.4","76.4","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542829","6.3.1.6.5","74.0","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","High 95% confidence interval, percentage","Percent","239","units","0","v1792542830","6.3.1.6.6","78.7","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Has a regular health care provider","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542831","6.3.1.6.7","-1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Number of persons","Number","223","units","0","v1792542832","6.3.1.7.1","2714300","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542833","6.3.1.7.2","2628900","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792542834","6.3.1.7.3","2796700","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Percentage","Percent","239","units","0","v1792542835","6.3.1.7.4","76.6","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542836","6.3.1.7.5","74.2","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, percentage","Percent","239","units","0","v1792542837","6.3.1.7.6","78.9","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542838","6.3.1.7.7","-1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Number of persons","Number","223","units","0","v1792542839","6.3.1.8.1","2046200","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792542840","6.3.1.8.2","1944900","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792542841","6.3.1.8.3","2133700","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Percentage","Percent","239","units","0","v1792542842","6.3.1.8.4","75.8","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792542843","6.3.1.8.5","73.1","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792542844","6.3.1.8.6","78.4","","","","1"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792542845","6.3.1.8.7","1","","","","0"
"2024","Quebec","2021A000224","Women+","Total, 18 years and over","Quality of consultation in the past 12 months - Fair or poor","Number of persons","Number","223","units","0","v1792542846","6.3.1.9.1","235400","","","","0"
